theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,ANGLE-ACC-ARM
0.085023,0.021392,0.352225,0.549295,0.067238,0.010275,0.913546,0.671002,0.777238,0.440221,0.847007,0.085004,0.763153,0.334065,0.099767,0.819843,0.827394,0.926498,0.664606,0.289722,0.386581,0.603757,0.259491,0.0522,0.297837,0.109899,0.144044,0.658399,0.744955,0.306633,0.403236,0.657794,0.610344
0.243249,0.604926,0.164289,0.503671,0.580701,0.366536,0.657498,0.213776,0.458458,0.97777,0.990198,0.904299,0.505051,0.08972,0.966024,0.617118,0.71349,0.77471,0.879553,0.32477,0.371058,0.713389,0.451708,0.80304,0.549411,0.066345,0.211332,0.162153,0.611986,0.911838,0.133157,0.673114,0.362863
0.56896,0.337192,0.110263,0.650664,0.099309,0.873283,0.379464,0.323494,0.217218,0.168553,0.156497,0.468667,0.444569,0.742338,0.615926,0.88955,0.371906,0.510737,0.8417,0.408917,0.444131,0.803175,0.16212,0.452955,0.067055,0.570784,0.554728,0.488168,0.758526,0.361981,0.444781,0.870082,0.624222
0.668523,0.242091,0.018103,0.009368,0.129566,0.266051,0.638748,0.158611,0.926584,0.414306,0.408551,0.364023,0.835627,0.213671,0.900562,0.656694,0.849215,0.612105,0.327225,0.38554,0.595093,0.945434,0.586563,0.02626,0.506153,0.063142,0.369476,0.108655,0.50645,0.479381,0.219488,0.564806,0.43928
0.195992,0.568269,0.170058,0.439545,0.237753,0.055264,0.672029,0.392409,0.68129,0.514466,0.35223,0.082717,0.318415,0.806059,0.903083,0.01774,0.202,0.268212,0.241787,0.064086,0.619728,0.964473,0.505091,0.507762,0.81759,0.092281,0.060733,0.957809,0.75394,0.29942,0.193834,0.418992,0.659725
0.76459,0.397577,0.839489,0.434486,0.244951,0.984042,0.994126,0.689951,0.036167,0.542788,0.229024,0.030465,0.210294,0.894777,0.041758,0.100358,0.736357,0.062279,0.577677,0.904613,0.538523,0.201692,0.220862,0.176624,0.632163,0.79065,0.514803,0.712355,0.55636,0.160564,0.873219,0.272103,0.647626
0.021553,0.571741,0.516951,0.56471,0.055913,0.714447,0.13681,0.941373,0.775303,0.918319,0.065777,0.238139,0.282927,0.446803,0.681789,0.598701,0.191655,0.431877,0.612996,0.266328,0.259182,0.472983,0.825126,0.275176,0.337346,0.09988,0.77027,0.776383,0.636934,0.136442,0.543073,0.790176,0.529677
0.472622,0.623663,0.023512,0.908144,0.854085,0.852729,0.099189,0.773121,0.902119,0.416931,0.520024,0.274739,0.377619,0.689225,0.504472,0.122297,0.443658,0.303433,0.128906,0.69787,0.24735,0.627764,0.666357,0.360933,0.07434,0.015424,0.454708,0.072272,0.035259,0.575351,0.882947,0.759184,0.439688
0.77792,0.3694,0.32998,0.747006,0.673901,0.349425,0.215026,0.228168,0.169027,0.573502,0.300994,0.248237,0.985545,0.473764,0.526381,0.252796,0.692138,0.964669,0.114209,0.797486,0.286503,0.649573,0.126329,0.261511,0.759328,0.934812,0.230861,0.250434,0.31261,0.195195,0.816888,0.56775,0.667964
0.107463,0.060314,0.408802,0.257557,0.775959,0.147301,0.77922,0.556446,0.753535,0.229801,0.263419,0.928598,0.860825,0.634381,0.323934,0.520073,0.71429,0.219598,0.303242,0.485816,0.725952,0.214268,0.532743,0.984531,0.640848,0.758476,0.810954,0.298587,0.594641,0.43466,0.734723,0.683273,0.450024
0.966994,0.265095,0.577887,0.522339,0.201204,0.94309,0.054356,0.436755,0.493458,0.961101,0.917461,0.81919,0.189311,0.289162,0.882299,0.784124,0.521518,0.724821,0.503922,0.852522,0.16346,0.733004,0.04981,0.930764,0.346179,0.541139,0.347958,0.579412,0.252282,0.438885,0.733126,0.852265,0.426694
0.849688,0.248481,0.400078,0.651824,0.598613,0.32604,0.371551,0.367708,0.806463,0.41258,0.406538,0.544809,0.060758,0.051353,0.536911,0.19805,0.602814,0.887,0.901591,0.549624,0.000063,0.603132,0.753842,0.88264,0.847882,0.180414,0.190973,0.101674,0.181119,0.603519,0.211145,0.346666,0.769117
0.514331,0.433981,0.562287,0.383007,0.382357,0.729837,0.669899,0.594171,0.367469,0.367123,0.626092,0.379577,0.235076,0.343991,0.809846,0.34811,0.598129,0.153609,0.35802,0.74155,0.296972,0.596462,0.682463,0.902396,0.759588,0.299819,0.853973,0.051618,0.919997,0.728757,0.675545,0.137567,0.643744
0.130702,0.540153,0.700487,0.678728,0.589342,0.549876,0.553332,0.878139,0.738426,0.401642,0.63108,0.186397,0.728105,0.369482,0.964803,0.109632,0.589513,0.370884,0.645521,0.668787,0.520332,0.470246,0.839995,0.034033,0.080686,0.655241,0.894772,0.510919,0.137826,0.122072,0.068057,0.5862,0.801888
0.221649,0.665608,0.87855,0.80801,0.558689,0.513442,0.494928,0.509754,0.533993,0.948764,0.625465,0.844971,0.453069,0.578224,0.092854,0.672035,0.680178,0.983281,0.900439,0.210888,0.597866,0.542555,0.872031,0.152785,0.143037,0.533296,0.557126,0.778953,0.81492,0.008999,0.015912,0.229151,0.336903
0.28068,0.535462,0.880076,0.462037,0.115849,0.777669,0.183394,0.696136,0.916449,0.154664,0.785046,0.043745,0.382363,0.40695,0.290731,0.61357,0.085209,0.625212,0.579836,0.173041,0.590222,0.071882,0.978245,0.273313,0.031695,0.316571,0.369236,0.075663,0.031833,0.011922,0.137303,0.345055,0.565276
0.541189,0.713381,0.658779,0.81916,0.888838,0.783811,0.363656,0.698321,0.600746,0.387561,0.033051,0.386037,0.795609,0.735804,0.861822,0.696843,0.618206,0.550645,0.498589,0.262018,0.823547,0.441628,0.951711,0.573851,0.143595,0.917077,0.181131,0.759816,0.195135,0.131775,0.109691,0.300647,0.494118
0.69319,0.693562,0.610357,0.15115,0.108868,0.48856,0.511379,0.941051,0.376214,0.284988,0.557291,0.407097,0.730243,0.29849,0.564847,0.599011,0.396969,0.688652,0.690401,0.634517,0.617728,0.351947,0.010729,0.482991,0.659702,0.606243,0.467889,0.527772,0.364724,0.909013,0.662701,0.269549,0.526079
0.505951,0.637491,0.385878,0.035685,0.253316,0.538888,0.966656,0.101331,0.891666,0.798904,0.603637,0.102474,0.352097,0.810347,0.919185,0.571355,0.585424,0.653434,0.849728,0.282929,0.240851,0.401176,0.224929,0.495658,0.471561,0.708603,0.660409,0.01152,0.017539,0.811035,0.260036,0.011183,0.372128
0.754586,0.310975,0.551146,0.176235,0.542319,0.467646,0.183384,0.537371,0.382181,0.523672,0.029325,0.78637,0.641779,0.718686,0.345203,0.916838,0.990939,0.271052,0.971312,0.843631,0.744402,0.297666,0.895878,0.733185,0.974119,0.714534,0.343388,0.800013,0.77554,0.277469,0.328691,0.850252,0.106281
0.562349,0.254913,0.481133,0.696195,0.046411,0.060803,0.734578,0.419771,0.22876,0.074785,0.63183,0.776687,0.910231,0.873588,0.138586,0.10062,0.137705,0.809821,0.921344,0.40034,0.30856,0.344767,0.360386,0.83182,0.062029,0.120181,0.947309,0.169326,0.171499,0.962524,0.84138,0.185563,0.240715
0.578645,0.061677,0.308411,0.301094,0.213121,0.170014,0.339568,0.93962,0.324523,0.879214,0.016367,0.084949,0.832468,0.123242,0.026045,0.063437,0.212977,0.737955,0.212738,0.055291,0.816606,0.793998,0.959838,0.096084,0.560824,0.863726,0.593493,0.770812,0.002366,0.85383,0.380878,0.912795,0.652352
0.693133,0.736373,0.012603,0.598002,0.363205,0.924569,0.927146,0.195798,0.505937,0.617459,0.87745,0.569025,0.030163,0.913187,0.257369,0.027185,0.944593,0.43435,0.171209,0.366733,0.544708,0.147283,0.961457,0.283582,0.554644,0.010814,0.97086,0.853784,0.459976,0.523599,0.248217,0.390794,0.83054
0.290794,0.461994,0.307635,0.264539,0.08862,0.272778,0.641887,0.896888,0.628802,0.721051,0.480337,0.475851,0.181738,0.042675,0.786941,0.46712,0.757099,0.623214,0.006606,0.103252,0.79387,0.676198,0.507702,0.358817,0.518388,0.690171,0.915613,0.65795,0.199,0.095853,0.487003,0.463745,0.458791
0.989699,0.779505,0.808655,0.311261,0.025166,0.098375,0.884474,0.1743,0.432839,0.569456,0.315403,0.340159,0.787015,0.319933,0.718344,0.825361,0.577891,0.06827,0.250313,0.304002,0.367402,0.270675,0.370607,0.499064,0.703026,0.725842,0.386025,0.146834,0.159623,0.391102,0.790555,0.009801,0.685951
0.071561,0.826933,0.814514,0.76943,0.414537,0.421685,0.093786,0.991238,0.275984,0.437293,0.645618,0.442253,0.544159,0.286835,0.790307,0.028421,0.719685,0.887647,0.76605,0.517894,0.774728,0.964445,0.035806,0.711276,0.901847,0.107176,0.385848,0.171664,0.464128,0.294667,0.318831,0.142905,0.894858
0.674766,0.127872,0.655963,0.495042,0.609835,0.88035,0.099492,0.864354,0.206077,0.01299,0.310524,0.354191,0.612751,0.917886,0.185691,0.623751,0.192829,0.157353,0.270243,0.119922,0.923853,0.223198,0.58758,0.102412,0.859989,0.647531,0.332803,0.960976,0.986409,0.716206,0.779309,0.013371,0.422807
0.371708,0.019938,0.9104,0.011341,0.267157,0.099368,0.577387,0.095643,0.358597,0.315519,0.547664,0.673093,0.954635,0.057346,0.211681,0.323495,0.911544,0.039496,0.701713,0.677176,0.490717,0.758648,0.95948,0.075736,0.695756,0.536862,0.483272,0.966646,0.275842,0.347246,0.843827,0.303679,0.589615
0.760846,0.48609,0.220086,0.10121,0.107158,0.757182,0.032618,0.152515,0.538577,0.95563,0.985154,0.163778,0.606293,0.394341,0.519461,0.986314,0.64284,0.511071,0.46219,0.770736,0.762777,0.109619,0.076196,0.15272,0.052036,0.165596,0.175072,0.950568,0.061891,0.098442,0.99646,0.487824,0.641206
0.360402,0.062716,0.772337,0.036829,0.485196,0.66113,0.480833,0.65739,0.151516,0.396951,0.809575,0.159886,0.2031,0.009967,0.409102,0.616602,0.040009,0.046277,0.660057,0.865088,0.333841,0.231098,0.33775,0.594374,0.931482,0.162364,0.854739,0.91441,0.379319,0.165362,0.505755,0.61691,0.393844
0.17189,0.588436,0.05602,0.170292,0.693378,0.604289,0.615203,0.522629,0.779333,0.626383,0.827984,0.472379,0.830921,0.123347,0.787147,0.934252,0.654922,0.558965,0.308431,0.653332,0.80821,0.676403,0.971862,0.062965,0.144732,0.02795,0.96554,0.461098,0.816935,0.867633,0.321143,0.997061,0.237961
0.040956,0.590457,0.022527,0.354746,0.592124,0.304541,0.22039,0.361815,0.83713,0.607369,0.342824,0.052963,0.298661,0.853329,0.867982,0.205073,0.632167,0.165291,0.67583,0.850798,0.183206,0.588795,0.858318,0.815869,0.075517,0.789066,0.885819,0.098169,0.27041,0.049124,0.273868,0.487262,0.796544
0.365772,0.283667,0.664927,0.137333,0.979923,0.213558,0.816569,0.148373,0.98136,0.655781,0.79171,0.010786,0.490067,0.298647,0.199657,0.2946,0.285172,0.969952,0.903546,0.404789,0.081606,0.057247,0.05241,0.605623,0.920643,0.996846,0.7401,0.885663,0.23991,0.543333,0.854698,0.009997,0.31172
0.502747,0.794891,0.362439,0.170136,0.083732,0.143203,0.933141,0.937278,0.994359,0.035359,0.164785,0.719637,0.143882,0.883769,0.140818,0.608053,0.358218,0.491292,0.076512,0.485149,0.509411,0.939516,0.1417,0.457449,0.553666,0.583472,0.784235,0.394587,0.00599,0.747658,0.2953,0.682483,0.606168
0.414044,0.37137,0.434321,0.070687,0.312255,0.85829,0.517657,0.42884,0.556819,0.422919,0.127387,0.385986,0.946997,0.698799,0.309791,0.887092,0.068281,0.149143,0.309637,0.924259,0.676368,0.886939,0.670783,0.698429,0.078217,0.159349,0.175657,0.778753,0.454017,0.394399,0.200438,0.396382,0.333141
0.20119,0.905879,0.436962,0.449631,0.685464,0.633656,0.940161,0.89476,0.887339,0.108464,0.516474,0.632294,0.303202,0.165201,0.774985,0.574022,0.420731,0.020254,0.350246,0.143468,0.617724,0.277745,0.164123,0.099986,0.115069,0.505591,0.953941,0.591857,0.40608,0.858372,0.708742,0.053185,0.452688
0.035648,0.389755,0.39605,0.964326,0.728771,0.288956,0.404297,0.60682,0.812119,0.428025,0.926789,0.532912,0.129976,0.206943,0.897713,0.785825,0.104171,0.275455,0.968129,0.375209,0.989543,0.234163,0.834266,0.79978,0.78785,0.270459,0.435697,0.670094,0.285721,0.347442,0.130827,0.51718,0.337895
0.897402,0.966787,0.944249,0.806089,0.293962,0.484153,0.484674,0.197627,0.2299,0.222257,0.513541,0.354351,0.300088,0.837377,0.918976,0.071438,0.675805,0.486959,0.262377,0.971051,0.006472,0.331058,0.997173,0.218634,0.41665,0.880576,0.775361,0.294541,0.577243,0.088475,0.511789,0.033537,0.797139
0.057457,0.842542,0.09957,0.978933,0.133234,0.879561,0.849018,0.391831,0.969921,0.48236,0.887464,0.810878,0.502091,0.358157,0.744213,0.514261,0.02946,0.763874,0.786133,0.90942,0.312618,0.538735,0.673033,0.48825,0.023623,0.659404,0.849301,0.564211,0.767789,0.017325,0.925002,0.546754,0.513708
0.863869,0.53048,0.159351,0.515533,0.861233,0.947285,0.516896,0.634942,0.130538,0.956685,0.704166,0.136114,0.701496,0.217808,0.396882,0.277083,0.877139,0.88059,0.186591,0.789164,0.437257,0.280843,0.224978,0.309893,0.58381,0.175513,0.830748,0.844299,0.064007,0.66219,0.097224,0.764919,0.404934
0.639549,0.398677,0.323225,0.227097,0.047326,0.429039,0.623796,0.92091,0.094001,0.141367,0.363996,0.7612,0.639848,0.278124,0.476456,0.367537,0.111304,0.137496,0.58173,0.003404,0.850716,0.054013,0.711485,0.388854,0.150682,0.016767,0.014275,0.429665,0.533524,0.422795,0.362244,0.74462,0.446942
0.326112,0.902379,0.615452,0.768564,0.870883,0.092128,0.945711,0.157261,0.254856,0.486557,0.400003,0.744598,0.636726,0.80517,0.962237,0.987148,0.66217,0.361726,0.742328,0.000051,0.518542,0.386393,0.815373,0.446977,0.628066,0.942007,0.145456,0.381336,0.300632,0.912753,0.502521,0.265768,0.503173
0.020396,0.127765,0.852311,0.901935,0.540446,0.995053,0.963845,0.873401,0.162672,0.813963,0.623047,0.225303,0.57346,0.662369,0.419185,0.031429,0.264041,0.861785,0.169697,0.972943,0.802729,0.560686,0.517409,0.402924,0.535928,0.46163,0.172657,0.374088,0.481701,0.590374,0.319508,0.52581,0.907064
0.051956,0.405957,0.648467,0.545216,0.538311,0.118233,0.48138,0.852232,0.612121,0.486887,0.954661,0.822841,0.556744,0.766223,0.796564,0.168135,0.8379,0.476543,0.232182,0.699398,0.928477,0.938181,0.724007,0.723368,0.045424,0.055241,0.58844,0.884184,0.372389,0.717631,0.725923,0.78819,0.779861
0.377732,0.229938,0.800548,0.078357,0.163851,0.326781,0.820382,0.214952,0.210168,0.733606,0.433116,0.091973,0.886064,0.774565,0.910271,0.804048,0.376269,0.840235,0.014245,0.432623,0.825255,0.146354,0.360023,0.725338,0.149752,0.37922,0.226762,0.392783,0.675007,0.918204,0.113519,0.637528,0.43261
0.97833,0.739718,0.232116,0.252945,0.298323,0.763141,0.134164,0.47751,0.979577,0.692748,0.921367,0.436142,0.843608,0.31494,0.866854,0.251627,0.045959,0.02109,0.38792,0.055631,0.525401,0.665851,0.661048,0.179147,0.032313,0.700913,0.441932,0.418955,0.538364,0.762285,0.06825,0.835844,0.619349
0.92059,0.573996,0.403154,0.345592,0.790829,0.995156,0.688787,0.985825,0.376223,0.430786,0.316978,0.800651,0.630284,0.555682,0.460708,0.757947,0.573478,0.904942,0.410773,0.977252,0.228228,0.250531,0.882211,0.152348,0.79611,0.092327,0.839046,0.260843,0.234532,0.16766,0.117669,0.370626,0.459987
0.152054,0.29205,0.534314,0.325204,0.279277,0.751505,0.668674,0.018494,0.600211,0.398846,0.647427,0.828242,0.321968,0.506448,0.513937,0.155349,0.950225,0.080443,0.817961,0.606529,0.290131,0.615244,0.294671,0.977318,0.466665,0.439882,0.683584,0.366844,0.749125,0.392898,0.974452,0.613972,0.665352
0.798823,0.589544,0.668878,0.522033,0.070897,0.475818,0.454086,0.229986,0.708986,0.80587,0.653956,0.529746,0.923141,0.814582,0.051788,0.63865,0.596532,0.326027,0.814208,0.54905,0.359561,0.48721,0.873635,0.108473,0.697597,0.47368,0.679944,0.222304,0.547771,0.829035,0.735621,0.779312,0.559383
0.102038,0.906914,0.815745,0.44895,0.238249,0.386925,0.171985,0.993722,0.009743,0.614943,0.602444,0.052548,0.32184,0.360241,0.747878,0.086317,0.745624,0.779757,0.705674,0.22,0.722944,0.672034,0.547661,0.571473,0.186766,0.446533,0.45764,0.331128,0.480862,0.493413,0.008574,0.908117,0.584368
0.161251,0.84023,0.258966,0.427557,0.84089,0.132336,0.397995,0.712775,0.371719,0.775347,0.798216,0.319098,0.843497,0.46167,0.403136,0.35528,0.108226,0.411648,0.663126,0.420112,0.571801,0.483946,0.036005,0.052126,0.041244,0.797309,0.42043,0.169151,0.235526,0.876663,0.060773,0.175065,0.509639
0.505901,0.787909,0.038145,0.789022,0.571033,0.926087,0.414145,0.078914,0.374377,0.418873,0.146783,0.267461,0.06895,0.705203,0.874572,0.936647,0.921579,0.689751,0.157426,0.8302,0.048067,0.376242,0.239602,0.958427,0.07698,0.369439,0.853171,0.578893,0.536841,0.16873,0.112667,0.313027,0.125344
0.213976,0.743265,0.834336,0.855678,0.409796,0.775317,0.669156,0.108697,0.60643,0.887347,0.664752,0.919865,0.089716,0.667465,0.00824,0.887969,0.800819,0.328482,0.079696,0.97775,0.584509,0.067657,0.974008,0.108736,0.104825,0.348307,0.705041,0.871117,0.762213,0.315534,0.970362,0.867392,0.130478
0.544343,0.716763,0.490546,0.859263,0.628705,0.950215,0.74682,0.127226,0.797996,0.159352,0.548618,0.690675,0.427908,0.755481,0.368764,0.808637,0.504537,0.350838,0.771987,0.249345,0.861342,0.629946,0.336279,0.879826,0.56488,0.027947,0.90401,0.705629,0.514654,0.336145,0.303424,0.196181,0.241537
0.796413,0.094941,0.289183,0.201468,0.460969,0.586804,0.88173,0.069541,0.9523,0.441479,0.990171,0.445072,0.92001,0.214334,0.045269,0.097752,0.940139,0.572962,0.528732,0.646088,0.069457,0.879534,0.254214,0.404091,0.134518,0.365321,0.641747,0.485501,0.944064,0.148631,0.365409,0.936229,0.918993
0.883911,0.280864,0.568644,0.213459,0.924459,0.292379,0.910816,0.809771,0.463868,0.859886,0.24721,0.587198,0.431974,0.080715,0.725366,0.81399,0.465148,0.428163,0.194788,0.499228,0.108414,0.602026,0.170627,0.347483,0.104451,0.059065,0.859311,0.723433,0.726744,0.292916,0.900939,0.142539,0.605947
0.787595,0.933201,0.558126,0.463696,0.986208,0.812767,0.782944,0.12398,0.285269,0.422087,0.156545,0.280363,0.886337,0.348081,0.514335,0.843577,0.723961,0.743137,0.295572,0.635678,0.117822,0.721124,0.431301,0.023654,0.713536,0.344243,0.410227,0.746546,0.175805,0.31619,0.987472,0.427572,0.703626
0.539449,0.473861,0.719994,0.467588,0.364173,0.196439,0.245365,0.023743,0.762435,0.750229,0.745498,0.571006,0.321745,0.752466,0.730846,0.905627,0.572196,0.357571,0.913423,0.339079,0.820491,0.073769,0.675948,0.467586,0.860167,0.644608,0.202573,0.996691,0.219692,0.79872,0.323854,0.561407,0.151967
0.5155,0.083509,0.171526,0.10928,0.68216,0.104829,0.309342,0.041275,0.223402,0.06021,0.733037,0.210496,0.726341,0.729064,0.661992,0.940613,0.576531,0.200724,0.117054,0.581724,0.434292,0.457643,0.063308,0.669757,0.362513,0.050128,0.666502,0.383205,0.719416,0.153899,0.889122,0.543791,0.303367
0.783402,0.476008,0.805818,0.63815,0.872681,0.307466,0.358116,0.602544,0.984882,0.829057,0.254776,0.706236,0.933728,0.721945,0.08662,0.923703,0.37211,0.949675,0.150896,0.120636,0.936164,0.128846,0.17172,0.716293,0.187059,0.373602,0.809219,0.150499,0.754163,0.042105,0.326424,0.752042,0.600915
0.015411,0.368616,0.161284,0.001304,0.647558,0.720332,0.995993,0.06322,0.803965,0.443135,0.810107,0.11213,0.622899,0.447273,0.573092,0.150476,0.038005,0.359886,0.818569,0.813973,0.345714,0.767065,0.390885,0.122091,0.482088,0.627883,0.12852,0.83543,0.003437,0.841517,0.467034,0.871397,0.739304
0.484174,0.72184,0.805402,0.65854,0.420787,0.436353,0.501297,0.518024,0.430606,0.063754,0.26936,0.737142,0.331489,0.501084,0.410755,0.380305,0.687406,0.435785,0.280935,0.7308,0.632105,0.984363,0.72988,0.384249,0.788029,0.291682,0.099468,0.748228,0.454828,0.016804,0.164486,0.197168,0.621525
0.630582,0.726051,0.559734,0.479093,0.647813,0.999435,0.571576,0.450528,0.801141,0.004098,0.898792,0.144467,0.081519,0.926612,0.762984,0.925834,0.187039,0.860387,0.670498,0.267862,0.040307,0.967911,0.274053,0.64495,0.606509,0.657102,0.180977,0.158193,0.061265,0.588685,0.926128,0.479564,0.14307
0.369899,0.61925,0.86844,0.920141,0.4015,0.378665,0.419184,0.753648,0.858282,0.960379,0.789286,0.285749,0.401805,0.112115,0.132669,0.681028,0.832041,0.016236,0.828759,0.006219,0.169078,0.151903,0.60152,0.259413,0.523442,0.636545,0.705054,0.085133,0.189079,0.365501,0.592801,0.518291,0.31091
0.943582,0.901669,0.689019,0.964047,0.032262,0.329209,0.60789,0.632726,0.905375,0.121717,0.193009,0.934348,0.490858,0.583964,0.490494,0.23934,0.545744,0.831166,0.618867,0.888162,0.076654,0.83758,0.288317,0.245984,0.901565,0.376371,0.344421,0.15574,0.843001,0.884479,0.402598,0.943243,0.393113
0.243243,0.498611,0.618137,0.872332,0.194501,0.321896,0.75385,0.253827,0.117729,0.773931,0.991286,0.179022,0.791931,0.918911,0.407489,0.501188,0.325414,0.223706,0.322545,0.773459,0.519793,0.41882,0.704873,0.322082,0.360929,0.427671,0.464769,0.095004,0.084547,0.808554,0.562524,0.695612,0.470538
0.212651,0.484722,0.23477,0.850746,0.547289,0.974292,0.203729,0.385633,0.876048,0.416461,0.615657,0.05483,0.670408,0.815566,0.57772,0.912899,0.792665,0.305338,0.137907,0.913784,0.654162,0.674477,0.595704,0.566547,0.426815,0.711224,0.711366,0.135146,0.73059,0.920791,0.573308,0.923011,0.116793
0.458992,0.599551,0.840094,0.602306,0.667139,0.727931,0.651342,0.770767,0.366572,0.308594,0.187765,0.824917,0.441178,0.754693,0.132213,0.025204,0.646891,0.600902,0.058826,0.365258,0.760318,0.779146,0.383302,0.760352,0.389775,0.219793,0.974081,0.966838,0.508613,0.819955,0.155757,0.492721,0.843811
0.90909,0.341221,0.807025,0.920643,0.838307,0.746784,0.355601,0.339876,0.350186,0.021722,0.038517,0.230964,0.700009,0.229541,0.469244,0.180611,0.517734,0.129101,0.508889,0.280066,0.124423,0.658181,0.771649,0.988594,0.889182,0.258527,0.924554,0.87862,0.866163,0.10297,0.089644,0.389005,0.505763
0.419779,0.726541,0.803819,0.044203,0.359157,0.912906,0.998241,0.832014,0.047069,0.694497,0.315728,0.79624,0.514447,0.99225,0.2366,0.046164,0.909254,0.563902,0.283587,0.283179,0.434109,0.374991,0.22248,0.356534,0.16584,0.756253,0.460034,0.543865,0.842487,0.244178,0.920656,0.512489,0.821155
